uid	:ID	identifier:string	name:string	:LABEL
39026	ORPHA:884	ORPHA:884	Tetrasomy 12p	Disease
39027	GO:0005608	GO:0005608	laminin-3 complex	Cellular Component
39028	GO:0051153	GO:0051153	regulation of striated muscle cell differentiation	Biological Process
39029	GO:0060667	GO:0060667	branch elongation involved in salivary gland morphogenesis	Biological Process
39030	4913	4913	NTHL1	Gene
39031	441272	441272	SPDYE3	Gene
39032	55795	55795	PCID2	Gene
39033	ORPHA:1788	ORPHA:1788	Acrofacial dysostosis, Rodríguez type	Disease
39034	DB00203	DB00203	Sildenafil	Compound
39035	2241	2241	FER	Gene
39036	GO:0004510	GO:0004510	tryptophan 5-monooxygenase activity	Molecular Function
39037	C0234507	C0234507	Anosognosia	Side Effect
39038	GO:0006768	GO:0006768	biotin metabolic process	Biological Process
39039	GO:0003418	GO:0003418	growth plate cartilage chondrocyte differentiation	Biological Process
39040	GO:0045600	GO:0045600	positive regulation of fat cell differentiation	Biological Process
39041	3678	3678	ITGA5	Gene
39042	GO:2000296	GO:2000296	negative regulation of hydrogen peroxide catabolic process	Biological Process
39043	150468	150468	CKAP2L	Gene
39044	54949	54949	SDHAF2	Gene
39045	PC7_6520	PC7_6520	Polo-like kinase signaling events in the cell cycle	Pathway
39046	201299	201299	RDM1	Gene
39047	GO:0032460	GO:0032460	negative regulation of protein oligomerization	Biological Process
39048	C0428282	C0428282	Serum creatinine decreased	Side Effect
39049	10062	10062	NR1H3	Gene
39050	C1261989	C1261989	Hepatic enzyme decreased	Side Effect
39051	GO:0008385	GO:0008385	IkappaB kinase complex	Cellular Component
39052	GO:0050829	GO:0050829	defense response to Gram-negative bacterium	Biological Process
39053	HP:0003272	HP:0003272	Abnormality of the hip bone	Symptom
39054	GO:0050715	GO:0050715	positive regulation of cytokine secretion	Biological Process
39055	HP:0030355	HP:0030355	Abnormal serum interferon-gamma level	Symptom
39056	6928	6928	HNF1B	Gene
39057	GO:1901585	GO:1901585	regulation of acid-sensing ion channel activity	Biological Process
39058	26353	26353	HSPB8	Gene
39059	C0013592	C0013592	Ectropion	Side Effect
39060	GO:0031281	GO:0031281	positive regulation of cyclase activity	Biological Process
39061	339123	339123	JMJD8	Gene
39062	GO:0034706	GO:0034706	sodium channel complex	Cellular Component
39063	HP:0007011	HP:0007011	Fourth cranial nerve palsy	Symptom
39064	ORPHA:98956	ORPHA:98956	Microcystic corneal dystrophy	Disease
39065	GO:0006983	GO:0006983	ER overload response	Biological Process
39066	GO:2000107	GO:2000107	negative regulation of leukocyte apoptotic process	Biological Process
39067	PC7_3324	PC7_3324	Downstream TCR signaling	Pathway
39068	GO:0002046	GO:0002046	opsin binding	Molecular Function
39069	94134	94134	ARHGAP12	Gene
39070	DB00898	DB00898	Ethanol	Compound
39071	ORPHA:1621	ORPHA:1621	3q13 microdeletion syndrome	Disease
39072	ORPHA:276603	ORPHA:276603	Diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency	Disease
39073	56964	56964	WDR93	Gene
39074	GO:0071671	GO:0071671	regulation of smooth muscle cell chemotaxis	Biological Process
39075	79973	79973	ZNF442	Gene
39076	GO:0035101	GO:0035101	FACT complex	Cellular Component
39077	GO:0009954	GO:0009954	proximal/distal pattern formation	Biological Process
39078	GO:0090129	GO:0090129	positive regulation of synapse maturation	Biological Process
39079	11213	11213	IRAK3	Gene
39080	GO:0048017	GO:0048017	inositol lipid-mediated signaling	Biological Process
39081	54497	54497	HEATR5B	Gene
39082	ORPHA:166286	ORPHA:166286	Porokeratotic eccrine ostial and dermal duct nevus	Disease
39083	81858	81858	SHARPIN	Gene
39084	C0149704	C0149704	Gingivostomatitis	Side Effect
39085	C0006370	C0006370	Bulimia	Side Effect
39086	C0002884	C0002884	Hypochromic anaemia	Side Effect
39087	8490	8490	RGS5	Gene
39088	60676	60676	PAPPA2	Gene
39089	GO:0016237	GO:0016237	lysosomal microautophagy	Biological Process
39090	105373094	105373094	LOC105373094	Gene
39091	C0521622	C0521622	Bilateral hydronephrosis	Side Effect
39092	ORPHA:1891	ORPHA:1891	Intellectual disability-spasticity-ectrodactyly syndrome	Disease
39093	DB01167	DB01167	Itraconazole	Compound
39094	GO:1901678	GO:1901678	iron coordination entity transport	Biological Process
39095	DB01412	DB01412	Theobromine	Compound
39096	C0549475	C0549475	Lipase increased	Side Effect
39097	23639	23639	LRRC6	Gene
39098	GO:0090179	GO:0090179	planar cell polarity pathway involved in neural tube closure	Biological Process
39099	HP:0008256	HP:0008256	Adrenocortical adenoma	Symptom
39100	C0694575	C0694575	Macular fibrosis	Side Effect
39101	HP:0100797	HP:0100797	Toenail dysplasia	Symptom
39102	GO:0070369	GO:0070369	beta-catenin-TCF7L2 complex	Cellular Component
39103	GO:1990726	GO:1990726	Lsm1-7-Pat1 complex	Cellular Component
39104	GO:0019981	GO:0019981	interleukin-6 binding	Molecular Function
39105	3030	3030	HADHA	Gene
39106	10505	10505	SEMA4F	Gene
39107	PC7_7049	PC7_7049	S6K1-mediated signalling	Pathway
39108	HP:0001000	HP:0001000	Abnormality of skin pigmentation	Symptom
39109	GO:0006777	GO:0006777	Mo-molybdopterin cofactor biosynthetic process	Biological Process
39110	307	307	ANXA4	Gene
39111	GO:0086036	GO:0086036	regulation of cardiac muscle cell membrane potential	Biological Process
39112	DB00181	DB00181	Baclofen	Compound
39113	C0022904	C0022904	Lacrimal disorder	Side Effect
39114	PC7_967	PC7_967	ABC-family proteins mediated transport	Pathway
39115	79003	79003	MIS12	Gene
39116	GO:0072006	GO:0072006	nephron development	Biological Process
39117	D001926	D001926	Brain Death	Symptom
39118	6280	6280	S100A9	Gene
39119	9923	9923	ZBTB40	Gene
39120	148534	148534	TMEM56	Gene
39121	HP:0007603	HP:0007603	Freckles in sun-exposed areas	Symptom
39122	337963	337963	KRTAP23-1	Gene
39123	GO:0010827	GO:0010827	regulation of glucose transport	Biological Process
39124	100996813	100996813	LOC100996813	Gene
39125	ORPHA:244	ORPHA:244	Primary ciliary dyskinesia	Disease
39126	23443	23443	SLC35A3	Gene
39127	GO:0034627	GO:0034627	'de novo' NAD biosynthetic process	Biological Process
39128	ORPHA:702	ORPHA:702	Pelizaeus-Merzbacher disease	Disease
39129	283112	283112	LOC283112	Gene
39130	C0085393	C0085393	Immunocompromised	Side Effect
39131	C0085271	C0085271	Self injurious behaviour	Side Effect
39132	GO:0071468	GO:0071468	cellular response to acidic pH	Biological Process
39133	HP:0001063	HP:0001063	Acrocyanosis	Symptom
39134	GO:0097470	GO:0097470	ribbon synapse	Cellular Component
39135	125919	125919	ZNF543	Gene
39136	2322	2322	FLT3	Gene
39137	284485	284485	RIIAD1	Gene
39138	GO:0043038	GO:0043038	amino acid activation	Biological Process
39139	GO:0001632	GO:0001632	leukotriene B4 receptor activity	Molecular Function
39140	GO:0015684	GO:0015684	ferrous iron transport	Biological Process
39141	WP111_r82216	WP111_r82216	Electron Transport Chain	Pathway
39142	80762	80762	NDFIP1	Gene
39143	GO:1904293	GO:1904293	negative regulation of ERAD pathway	Biological Process
39144	HP:0009126	HP:0009126	Increased adipose tissue	Symptom
39145	8353	8353	HIST1H3E	Gene
39146	246721	246721	POLR2J2	Gene
39147	DB00222	DB00222	Glimepiride	Compound
39148	55286	55286	C4orf19	Gene
39149	PC7_1065	PC7_1065	AKT-mediated inactivation of FOXO1A	Pathway
39150	PC7_5873	PC7_5873	Nef mediated downregulation of MHC class I complex cell surface expression	Pathway
39151	GO:0014706	GO:0014706	striated muscle tissue development	Biological Process
39152	HP:0000065	HP:0000065	Labial hypertrophy	Symptom
39153	GO:0039526	GO:0039526	modulation by virus of host apoptotic process	Biological Process
39154	GO:0070743	GO:0070743	interleukin-23 complex	Cellular Component
39155	GO:0043186	GO:0043186	P granule	Cellular Component
39156	GO:1900077	GO:1900077	negative regulation of cellular response to insulin stimulus	Biological Process
39157	C1328539	C1328539	Reflex tachycardia	Side Effect
39158	GO:0044872	GO:0044872	lipoprotein localization	Biological Process
39159	DB04843	DB04843	Mepenzolate	Compound
39160	7201	7201	TRHR	Gene
39161	ORPHA:1300	ORPHA:1300	Autosomal dominant popliteal pterygium syndrome	Disease
39162	100526664	100526664	LY75-CD302	Gene
39163	5054	5054	SERPINE1	Gene
39164	548644	548644	POLR2J3	Gene
39165	DB00174	DB00174	L-Asparagine	Compound
39166	GO:0006084	GO:0006084	acetyl-CoA metabolic process	Biological Process
39167	ORPHA:2394	ORPHA:2394	Pyruvate dehydrogenase E3 deficiency	Disease
39168	29940	29940	DSE	Gene
39169	DB01029	DB01029	Irbesartan	Compound
39170	ORPHA:98962	ORPHA:98962	Granular corneal dystrophy type I	Disease
39171	64776	64776	C11orf1	Gene
39172	GO:0005938	GO:0005938	cell cortex	Cellular Component
39173	GO:0009202	GO:0009202	deoxyribonucleoside triphosphate biosynthetic process	Biological Process
39174	DB01586	DB01586	Ursodeoxycholic acid	Compound
39175	GO:1901303	GO:1901303	negative regulation of cargo loading into COPII-coated vesicle	Biological Process
39176	3755	3755	KCNG1	Gene
39177	GO:0043414	GO:0043414	macromolecule methylation	Biological Process
39178	GO:0005999	GO:0005999	xylulose biosynthetic process	Biological Process
39179	27012	27012	KCNV1	Gene
39180	GO:0042495	GO:0042495	detection of triacyl bacterial lipopeptide	Biological Process
39181	54578	54578	UGT1A6	Gene
39182	HP:0004947	HP:0004947	Arteriovenous fistula	Symptom
39183	DB00846	DB00846	Flurandrenolide	Compound
39184	ORPHA:1263	ORPHA:1263	Boomerang dysplasia	Disease
39185	GO:0060766	GO:0060766	negative regulation of androgen receptor signaling pathway	Biological Process
39186	DOID:7148	DOID:7148	rheumatoid arthritis	Disease
39187	GO:0031781	GO:0031781	type 3 melanocortin receptor binding	Molecular Function
39188	1024	1024	CDK8	Gene
39189	GO:0004528	GO:0004528	phosphodiesterase I activity	Molecular Function
39190	ORPHA:99947	ORPHA:99947	Autosomal dominant Charcot-Marie-Tooth disease type 2A2	Disease
39191	ORPHA:284400	ORPHA:284400	Small cell carcinoma of the bladder	Disease
39192	HP:0001842	HP:0001842	Foot acroosteolysis	Symptom
39193	ORPHA:99736	ORPHA:99736	Acetazolamide-responsive myotonia	Disease
39194	HP:0005184	HP:0005184	Prolonged QTc interval	Symptom
39195	ORPHA:93282	ORPHA:93282	Spondyloepimetaphyseal dysplasia, PAPSS2 type	Disease
39196	GO:0042471	GO:0042471	ear morphogenesis	Biological Process
39197	GO:0016499	GO:0016499	orexin receptor activity	Molecular Function
39198	GO:0046130	GO:0046130	purine ribonucleoside catabolic process	Biological Process
39199	118461	118461	C10orf71	Gene
39200	4602	4602	MYB	Gene
39201	101060689	101060689	LOC101060689	Gene
39202	51124	51124	IER3IP1	Gene
39203	HP:0008188	HP:0008188	Thyroid dysgenesis	Symptom
39204	HP:0003027	HP:0003027	Mesomelia	Symptom
39205	ORPHA:158687	ORPHA:158687	Lethal acantholytic epidermolysis bullosa	Disease
39206	ORPHA:325448	ORPHA:325448	Leydig cell hypoplasia due to LHB deficiency	Disease
39207	131578	131578	LRRC15	Gene
39208	C1112214	C1112214	Vulvovaginal pruritus	Side Effect
39209	64324	64324	NSD1	Gene
39210	80114	80114	BICC1	Gene
39211	91544	91544	UBXN11	Gene
39212	388780	388780	LOC388780	Gene
39213	3303	3303	HSPA1A	Gene
39214	10842	10842	PPP1R17	Gene
39215	HP:0001985	HP:0001985	Hypoketotic hypoglycemia	Symptom
39216	DB00186	DB00186	Lorazepam	Compound
39217	HP:0010459	HP:0010459	True hermaphroditism	Symptom
39218	GO:0000439	GO:0000439	core TFIIH complex	Cellular Component
39219	636	636	BICD1	Gene
39220	8631	8631	SKAP1	Gene
39221	GO:0055095	GO:0055095	lipoprotein particle mediated signaling	Biological Process
39222	GO:0035791	GO:0035791	platelet-derived growth factor receptor-beta signaling pathway	Biological Process
39223	100996721	100996721	LOC100996721	Gene
39224	GO:0009101	GO:0009101	glycoprotein biosynthetic process	Biological Process
39225	DB00249	DB00249	Idoxuridine	Compound
39226	105372723	105372723	LOC105372723	Gene
39227	GO:0050689	GO:0050689	negative regulation of defense response to virus by host	Biological Process
39228	C0020903	C0020903	Illusion	Side Effect
39229	C1112525	C1112525	Gastrointestinal ulcer haemorrhage	Side Effect
39230	GO:0032707	GO:0032707	negative regulation of interleukin-23 production	Biological Process
39231	2801	2801	GOLGA2	Gene
39232	128710	128710	SLX4IP	Gene
39233	GO:0008023	GO:0008023	transcription elongation factor complex	Cellular Component
39234	HP:0100279	HP:0100279	Ulcerative colitis	Symptom
39235	58155	58155	PTBP2	Gene
39236	10276	10276	NET1	Gene
39237	85508	85508	SCRT2	Gene
39238	494514	494514	TYMSOS	Gene
39239	GO:0005640	GO:0005640	nuclear outer membrane	Cellular Component
39240	105379672	105379672	LOC105379672	Gene
39241	C0302813	C0302813	Lactase deficiency	Side Effect
39242	GO:0060589	GO:0060589	nucleoside-triphosphatase regulator activity	Molecular Function
39243	56141	56141	PCDHA7	Gene
39244	GO:0043476	GO:0043476	pigment accumulation	Biological Process
39245	GO:0009067	GO:0009067	aspartate family amino acid biosynthetic process	Biological Process
39246	503618	503618	DEFB104B	Gene
39247	C0238311	C0238311	Nicotine poisoning	Side Effect
39248	GO:0031902	GO:0031902	late endosome membrane	Cellular Component
39249	C0024032	C0024032	Birth weight low	Side Effect
39250	ORPHA:91132	ORPHA:91132	Ichthyosis-hypotrichosis syndrome	Disease
39251	728656	728656	DMRTC1B	Gene
39252	220158	220158	GTSCR1	Gene
39253	440	440	ASNS	Gene
39254	C0234369	C0234369	Trembling	Side Effect
39255	100293516	100293516	ZNF587B	Gene
39256	ORPHA:98911	ORPHA:98911	Distal myotilinopathy	Disease
39257	C0007370	C0007370	Catalepsy	Side Effect
39258	DB00275	DB00275	Olmesartan	Compound
39259	ORPHA:93356	ORPHA:93356	Spondyloepimetaphyseal dysplasia, Missouri type	Disease
39260	HP:0002132	HP:0002132	Porencephaly	Symptom
39261	HP:0002162	HP:0002162	Low posterior hairline	Symptom
39262	GO:0030207	GO:0030207	chondroitin sulfate catabolic process	Biological Process
39263	7538	7538	ZFP36	Gene
39264	23064	23064	SETX	Gene
39265	57703	57703	CWC22	Gene
39266	GO:0005499	GO:0005499	vitamin D binding	Molecular Function
39267	C0438716	C0438716	Chest pressure	Side Effect
39268	100652833	100652833	LOC100652833	Gene
39269	GO:1903321	GO:1903321	negative regulation of protein modification by small protein conjugation or removal	Biological Process
39270	GO:0034405	GO:0034405	response to fluid shear stress	Biological Process
39271	GO:0070075	GO:0070075	tear secretion	Biological Process
39272	GO:0016972	GO:0016972	thiol oxidase activity	Molecular Function
39273	129450	129450	TYW5	Gene
39274	125476	125476	INO80C	Gene
39275	GO:0050663	GO:0050663	cytokine secretion	Biological Process
39276	29957	29957	SLC25A24	Gene
39277	GO:0046061	GO:0046061	dATP catabolic process	Biological Process
39278	GO:0002689	GO:0002689	negative regulation of leukocyte chemotaxis	Biological Process
39279	DB00618	DB00618	Demeclocycline	Compound
39280	D012640	D012640	Seizures	Symptom
39281	4084	4084	MXD1	Gene
39282	GO:0051180	GO:0051180	vitamin transport	Biological Process
39283	27349	27349	MCAT	Gene
39284	81127	81127	OR4K15	Gene
39285	ORPHA:373	ORPHA:373	Simpson-Golabi-Behmel syndrome	Disease
39286	GO:0042488	GO:0042488	positive regulation of odontogenesis of dentin-containing tooth	Biological Process
39287	HP:0030216	HP:0030216	Inertia	Symptom
39288	N0000182728	N0000182728	Potassium Channel Openers	Pharmacologic Class
39289	C0032266	C0032266	Pneumatosis cystoides intestinalis	Side Effect
39290	5187	5187	PER1	Gene
39291	DB00992	DB00992	Methyl aminolevulinate	Compound
39292	9348	9348	NDST3	Gene
39293	HP:0030406	HP:0030406	Primary peritoneal carcinoma	Symptom
39294	GO:0035359	GO:0035359	negative regulation of peroxisome proliferator activated receptor signaling pathway	Biological Process
39295	ORPHA:99803	ORPHA:99803	Haddad syndrome	Disease
39296	GO:0006450	GO:0006450	regulation of translational fidelity	Biological Process
39297	GO:0035402	GO:0035402	histone kinase activity (H3-T11 specific)	Molecular Function
39298	GO:0010193	GO:0010193	response to ozone	Biological Process
39299	100130560	100130560	LOC100130560	Gene
39300	7342	7342	UBP1	Gene
39301	GO:0045084	GO:0045084	positive regulation of interleukin-12 biosynthetic process	Biological Process
39302	PC7_7385	PC7_7385	SUMO is proteolytically processed	Pathway
39303	26511	26511	CHIC2	Gene
39304	C0238463	C0238463	Papillary thyroid cancer	Side Effect
39305	GO:0032891	GO:0032891	negative regulation of organic acid transport	Biological Process
39306	84924	84924	ZNF566	Gene
39307	C0425946	C0425946	Short period	Side Effect
39308	4619	4619	MYH1	Gene
39309	GO:0018879	GO:0018879	biphenyl metabolic process	Biological Process
39310	C0043241	C0043241	Wound infection	Side Effect
39311	GO:0008119	GO:0008119	thiopurine S-methyltransferase activity	Molecular Function
39312	HP:0007730	HP:0007730	Iris hypopigmentation	Symptom
39313	DB01063	DB01063	Acetophenazine	Compound
39314	85378	85378	TUBGCP6	Gene
39315	105375840	105375840	LOC105375840	Gene
39316	GO:0008503	GO:0008503	benzodiazepine receptor activity	Molecular Function
39317	PC7_5870	PC7_5870	Nef Mediated CD8 Down-regulation	Pathway
39318	D006311	D006311	Hearing Disorders	Symptom
39319	105377789	105377789	LOC105377789	Gene
39320	3376	3376	IARS	Gene
39321	GO:0032383	GO:0032383	regulation of intracellular cholesterol transport	Biological Process
39322	PC7_4781	PC7_4781	Interleukin-6 signaling	Pathway
39323	GO:0010718	GO:0010718	positive regulation of epithelial to mesenchymal transition	Biological Process
39324	ORPHA:97346	ORPHA:97346	ADan amyloidosis	Disease
39325	GO:0030325	GO:0030325	adrenal gland development	Biological Process
39326	HP:0000467	HP:0000467	Neck muscle weakness	Symptom
39327	GO:0034969	GO:0034969	histone arginine methylation	Biological Process
39328	51535	51535	PPHLN1	Gene
39329	79605	79605	PGBD5	Gene
39330	ORPHA:1873	ORPHA:1873	Jalili syndrome	Disease
39331	C0235231	C0235231	Pupils pinpoint	Side Effect
39332	DB00526	DB00526	Oxaliplatin	Compound
39333	145501	145501	ISM2	Gene
39334	26059	26059	ERC2	Gene
39335	ORPHA:91138	ORPHA:91138	Cryoglobulinemic vasculitis	Disease
39336	338821	338821	SLCO1B7	Gene
39337	DB00177	DB00177	Valsartan	Compound
39338	ORPHA:101049	ORPHA:101049	Familial hypocalciuric hypercalcemia type 2	Disease
